Source Port,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Proto_0.0,Proto_6.0,Proto_17.0,Label
0.6037007,-0.0057958015,-0.0064213593,-0.0029258402,-0.0013556154,0.004330149,-0.007046984,0.0062776515,-0.0051771887,-0.0075831916,-0.00030944776,-0.0020619272,-0.0007825133,-0.0010511714,0.0012820992,-0.0013877591,0.20956926,0.0031775506,-0.0022042114,-0.011853353,-0.0039602825,-0.0075459043,0.0014691744,0.003638118,-0.0030589625,0.002476206,0.0015110526,-0.0005017682,0.0019547767,-0.004921206,-0.0037044045,-0.00017593801,-0.001266758,0.00028585596,0.0037565874,0.30343053,0.0042641554,-0.0046373056,-0.008534249,0.0065463604,-0.007730402,0.0029877736,-0.001727689,0.0054085506,-0.00092217466,-0.016494364,1.0149426,-0.007507931,0.00010645925,-0.005253407,-0.006400747,0.002304798,0.00094513677,0.0020250462,0.0022198735,0.0100356415,-0.00012736488,-0.0053674607,-0.0005371459,-0.0006089434,-0.0023469273,0.001060715,0.74447453,-0.0039888006,0.0014150054,0.007885936,0.00012794696,-0.0029357579,0.0013970509,0.0003788937,-0.0040865922,-0.004774295,1.0191244,0.0074826656,0
0.69971913,-0.0061824447,-0.0045930184,-0.0010293815,0.00029870681,0.0053203553,-0.011726551,0.007169162,-0.010456601,-0.0090895295,-0.002769744,0.00036144024,-0.004266452,-0.001613193,-0.0038167057,0.0008095568,0.67328995,0.0049563707,-0.010736525,-0.017542653,-0.007350498,-0.005985315,0.0033021625,-0.0013250816,-0.005763162,0.003642749,0.0054355203,-0.002741896,0.0038323947,-0.009906856,-0.0070845876,-0.0041464306,-0.0030340534,0.0019797287,0.0061826482,1.0122776,-0.0009800717,-0.0001258757,-0.009178037,0.0047494215,-0.009487838,0.0017976582,0.0002274625,0.013287475,-0.0019104909,-0.02165091,1.0138019,-0.009679614,-0.0037247352,-0.006341516,-0.009379724,0.003127127,0.0014027781,0.0038197835,0.0031914879,0.008164358,0.0005420074,-0.0050942665,-0.002533759,0.0075275153,-0.0065021086,-0.0010391008,0.7310344,-0.0057627503,0.0043241787,0.0068263165,0.00034938194,-0.004770316,0.007817715,0.0007720869,-0.0035237563,-0.0017162985,1.0205736,0.008261859,0
0.6889,-0.0037086792,-0.0030467862,-0.0041895965,-0.0040797647,0.001393808,-0.009007163,0.0038987608,-0.004305739,-0.001328297,-0.0044938736,0.0099844085,0.004405398,0.0058441884,0.0069628716,-0.0019044247,-0.009001839,0.0021965057,-0.0075644907,-0.017971087,-0.006220026,-0.015381523,0.004006168,0.00038157543,-0.005302662,0.0064093433,0.0028639184,-0.0067215613,-0.0014581513,0.0022170907,-0.003285842,0.0041315705,-0.0009041652,0.00030442048,0.0024169385,-0.037118286,0.0054319045,-0.0077193147,-0.0014085756,0.010654293,-0.0012340918,0.0063861506,0.009247737,0.009519816,-0.005313293,0.023772597,0.9448712,0.00548001,0.0014303941,-0.0030027926,-0.008991217,0.0063082227,-0.0013887063,0.010438368,0.0037158942,0.011570573,0.0009842096,-0.007639575,0.000649482,0.013189666,0.012471801,0.0016275626,0.6282881,-0.005563137,0.0021142391,0.0058999574,0.0024312446,-0.0033680024,0.0050748256,-0.0076730344,-0.0131662935,-0.0013989006,0.9915289,0.009442042,0
0.8076207,-0.0038780696,-0.003771651,-0.003247655,-0.00090597663,0.003623655,-0.00593626,0.0068288045,-0.0024784543,-0.009036625,-4.2155385e-05,-0.0032668696,-0.0012527131,-0.0035841374,-0.0031592948,-0.0010876507,0.11741992,0.0029939697,-0.0034888256,-0.0074187974,-0.0024467483,-0.003743295,-0.0014744587,0.0034491825,-0.003661748,0.005216524,-0.0016147811,0.0015284112,0.0031519132,-0.003874612,8.7644905e-05,9.284541e-05,-5.2479096e-05,0.0023123599,0.0028817821,0.17704806,-9.5982105e-05,-0.0043886807,-0.010056086,0.004903026,-0.0073636454,0.0005442917,-0.0069593666,0.0059071016,-0.00045505865,-0.0062844157,0.9937502,-0.008559644,-0.00051211636,-0.004820519,-0.0022539701,0.0006811684,0.0007158376,0.0019266941,-0.0012854487,0.006074553,-0.00024240091,-0.004490751,0.002030226,0.005252816,-0.0051847026,-0.00025639497,0.7427055,-0.0010803584,0.0009211926,0.0069157733,0.0029679271,-0.0051676547,0.0010423828,0.003985407,-0.0051934593,-0.002355662,0.998994,0.0073983483,0
0.53140837,-0.007410505,-0.0060470286,-0.0047157966,-0.0027374416,0.0027959049,-0.0045971912,0.00905716,-0.00083483383,-0.009573914,0.0014822455,-0.0073447092,-0.0012976464,-0.0060508056,-0.0013764887,-0.0023859898,-0.017808039,0.0035101273,-0.0036619771,-0.008696101,-0.0011560507,-0.001349867,-0.002193435,0.0036461302,-0.0053461995,0.0053164307,0.0011863232,0.002443681,0.007125198,-0.005468852,0.0026227701,0.0005493853,0.0023160046,0.0030586957,0.003487656,-0.021762174,-0.004422957,-0.0056500146,-0.0093118455,0.003496446,-0.007499434,0.0016299766,-0.0068728244,0.006567037,0.0013575482,-0.013143033,0.98909616,-0.010686258,7.5998716e-05,-0.00799392,-0.007566305,-0.0035462985,-0.00044003478,0.0026882184,0.0011211997,0.0084172515,0.0032860935,-0.0038899733,0.0034159734,0.00084445626,-0.0015822202,-0.00075308233,0.74945605,0.0020889975,0.0008272985,0.008157813,0.0022789715,5.101785e-06,0.0012379996,0.0030696038,-0.0040238383,-0.0037616482,0.99925077,0.008901073,0
0.7114407,-0.004002429,-0.005308718,-0.0031987643,-0.0019253527,0.005441675,-0.007818677,0.0061671315,-0.0050252955,-0.008791722,-0.0013181381,-0.0012482475,-0.0012066565,-0.0012598864,0.00055748597,-0.0009916248,0.24853666,0.0028080908,-0.0044132937,-0.012211329,-0.002886732,-0.0071767448,0.000973342,0.003264462,-0.003908884,0.003188096,0.0008704007,-0.00032391073,0.0026153303,-0.0038599735,-0.0040660724,-0.0020996667,-0.0013359236,-0.000359145,0.0032427823,0.36747253,0.001750607,-0.004146559,-0.010165685,0.0067935884,-0.008167094,0.0024040102,-0.001533811,0.0060990085,-0.001425168,-0.018264681,1.0222423,-0.008160938,0.0001523667,-0.0053519737,-0.007185446,0.0020887377,0.00035294413,0.00202905,0.0019137338,0.0098245265,-0.0014515696,-0.0055003194,-0.0007953653,-0.00045783073,-0.004125459,-0.00010401942,0.752257,-0.0034176428,0.0011188919,0.007440286,-0.00023587234,-0.0030017262,0.0014855564,-0.00037677214,-0.003695515,-0.003942376,1.0191722,0.006427072,0
0.55391973,-0.0064528673,-0.0072251973,-0.003122246,-0.001197739,0.0036227833,-0.007033108,0.006296507,-0.005192656,-0.0071198214,0.0006487267,-0.0022024228,-0.000112753594,-0.0006563135,0.0013415902,-0.0017763809,0.20029013,0.0031945938,-0.00088031776,-0.011731735,-0.0046951836,-0.008437493,0.0015942268,0.0034021488,-0.0031658001,0.0018954612,0.0015186934,-0.00063358806,0.0014760694,-0.005441254,-0.0033530705,0.0012100954,-0.0015821308,0.00062763505,0.0042550107,0.28586972,0.0051054023,-0.005375646,-0.0077989297,0.0060769636,-0.007444037,0.003261054,-0.0022295462,0.005301977,-0.00068559125,-0.014400631,1.0123491,-0.006787554,0.0004170225,-0.005169566,-0.0063386913,0.002334713,0.001027426,0.0020135907,0.002598879,0.0102326,0.00040447433,-0.0055803703,-0.00051965564,0.0005936399,-0.0013555214,0.0015622173,0.74193704,-0.0043823905,0.0017175642,0.008244861,-7.6039694e-05,-0.0028171483,0.0015779659,0.0016814731,-0.0040709777,-0.005369178,1.0193013,0.008058692,0
0.7256441,-0.003452992,-0.0056490777,-0.005149965,-0.0025200762,0.0030864775,-0.0062184674,0.0066837687,-0.0017015263,-0.008663012,0.000281089,-0.004280158,-0.00091062137,-0.0056644278,-0.002442365,-0.002428359,-0.0074615832,0.00258883,-0.005778646,-0.012208431,-0.00044263713,-0.005586895,-0.0031360304,-0.00077529065,-0.008226536,0.005279241,-0.000833116,0.0023076718,0.0054686996,-0.0034034685,0.0011454346,-0.00091738254,5.0881878e-05,0.0028273808,0.0024683988,-0.011606615,-0.0013001002,-0.0076346286,-0.009408044,0.0024436768,-0.008686718,0.0019138642,-0.007680892,0.0055951187,-0.0010214457,-0.0067484975,0.99196553,-0.0063188947,0.0008470635,-0.0072832806,-0.00655959,-0.0009682588,-0.0010333571,0.0030771513,0.00033623166,0.007864755,0.0019564806,-0.0045252712,0.0019704793,0.0038373247,-0.0029726215,-0.00079171546,0.76215965,-0.0002778992,0.00046929158,0.006649748,0.0014273636,-0.0031133536,0.0003560027,-0.00069562346,-0.005915988,-0.002882579,1.0018721,0.007448204,0
0.7344078,-0.0079868315,-0.0033689798,-0.0020910464,-0.00287839,0.0032588094,-0.010501896,0.0056957793,-0.0060943626,-0.0075637344,-0.0010521989,-0.0014557266,-0.0025954351,-0.00019019376,-0.00023614615,0.0007929518,0.39685133,0.003627628,-0.006377224,-0.0116969915,-0.0045176446,-0.006124894,0.001802586,0.006504404,-0.0010624882,0.0051656086,0.0041198498,1.778407e-05,0.0035461546,-0.006101418,-0.005882615,-0.006021591,-0.0012279283,-0.00020100828,0.0027783476,0.5991891,-0.011823297,-0.0031542499,-0.010429112,0.0065073622,-0.006400073,0.003979008,0.0008552773,0.007957727,-0.0011824043,-0.011421591,0.99007714,-0.008759638,0.00019629905,-0.003948193,-0.011777265,0.0018396908,-0.00082596554,0.004157852,0.0038331533,0.007987076,-0.0023585362,-0.004536394,-0.0011493582,0.007218726,-0.004411297,-0.0018854141,0.72812295,-0.006121235,0.0032946258,0.008652351,-0.00095595047,-0.0018854756,0.006372658,-0.0017891414,-0.0068120356,-0.0022659448,1.0119565,0.008384298,0
0.6482477,-0.0050943396,-0.00578012,-0.0029718513,-0.001562641,0.0049321875,-0.007182787,0.006197876,-0.00511322,-0.0081861075,-0.0006290572,-0.0018406729,-0.0010053432,-0.0011565734,0.0008836277,-0.0011427556,0.22262771,0.0028679213,-0.003081983,-0.0117536625,-0.0034241984,-0.0073184446,0.001226591,0.0034927656,-0.0034618396,0.0026586242,0.0010241569,-0.00039853482,0.00229222,-0.0044776276,-0.0038757566,-0.0010055061,-0.0011752499,5.2226707e-05,0.003526031,0.32616332,0.003562442,-0.0044570975,-0.00930103,0.0065657515,-0.007905563,0.0026824474,-0.0018592188,0.005627651,-0.0012617288,-0.016749233,1.0171976,-0.008005615,0.00014025858,-0.0052584196,-0.00651115,0.0023508258,0.000876278,0.0018901397,0.0020007994,0.009975347,-0.00065204315,-0.0052546225,-0.0004589297,-0.0004990399,-0.0031476002,0.0006539505,0.7480276,-0.003723124,0.0013038432,0.007814708,0.00018560048,-0.0029335571,0.0014898255,0.00017280877,-0.0039704964,-0.0042905486,1.018425,0.00702924,0
0.69704807,-0.0042586047,-0.0053366683,-0.003008347,-0.0016463879,0.0052845757,-0.0071986075,0.006027286,-0.0053729787,-0.008827699,-0.00090448745,-0.0014474965,-0.00095565943,-0.0014705241,0.0007280414,-0.0007349844,0.2353391,0.0027910615,-0.003942361,-0.012088564,-0.0028196983,-0.0073018223,0.0010545533,0.0034190812,-0.003821049,0.0027744249,0.0011678577,-0.00015045004,0.002454225,-0.004109831,-0.003995182,-0.0017235167,-0.0011022082,-0.0001690127,0.0035124803,0.34680995,0.0022479538,-0.0043952987,-0.009927496,0.0065972116,-0.008151375,0.0021982018,-0.0018936247,0.005711862,-0.0013649794,-0.017744005,1.0190784,-0.0075727603,0.00010514399,-0.005092823,-0.006738985,0.002357496,0.0006426971,0.0022274363,0.0016928334,0.009432193,-0.0013344828,-0.005271606,-0.0005672816,-0.0008331686,-0.0037469827,0.0002485793,0.74983907,-0.003480127,0.0014161295,0.007326225,-0.00017984584,-0.0029316992,0.0017382,0.00017059967,-0.0040511778,-0.003822329,1.0179428,0.006596525,0
0.7036207,-0.005074715,-0.005881747,-0.0031356774,-0.0014908588,0.0050722845,-0.006921068,0.0061673117,-0.00510866,-0.008715728,-0.001011461,-0.0015806616,-0.001568693,-0.0018772671,0.00042229937,-0.00079307193,0.2305582,0.0026476728,-0.0038677342,-0.012013362,-0.0030146418,-0.007549936,0.0008607954,0.0034673777,-0.0039101094,0.0029627103,0.0006760283,-8.711219e-05,0.002343011,-0.00425703,-0.004006004,-0.0019155461,-0.0012258627,-4.325481e-05,0.0029831976,0.34043968,0.0021293256,-0.004656477,-0.009619075,0.0064373426,-0.008269666,0.0018972566,-0.0019084523,0.005357979,-0.0010134359,-0.013891697,1.0131983,-0.008177809,1.6072299e-06,-0.0050152913,-0.005981153,0.0022571767,0.00062162604,0.0022034696,0.001852843,0.009440248,-0.0014591487,-0.005354476,-0.00046317093,0.0011467561,-0.003543511,0.00053038076,0.74914354,-0.003751507,0.0012051901,0.0072285435,0.00010802224,-0.0032132547,0.0014914963,0.0001437813,-0.004176509,-0.0036811116,1.0157577,0.006613221,0
1.0048512,-0.010409341,-0.001302346,-0.001201313,-0.0012299204,0.0033758506,-0.011804592,0.00642779,-0.0065294467,-0.010660376,-0.0024471488,-0.0003090049,-0.0033134075,-0.0022026643,-0.0028831973,0.0032825056,0.63201934,0.0045680115,-0.010154348,-0.012103026,-0.004369691,-0.0030852936,0.0012615975,0.0049206945,-0.0005031973,0.0063082296,0.0042924234,0.00093008485,0.004974344,-0.008276472,-0.006101856,-0.0104435235,-0.0016932972,0.0001823646,0.0016578343,0.9630657,-0.015948568,-0.00071184523,-0.012032246,0.0029492602,-0.0068474654,0.0016612867,-0.0028640525,0.011365952,-0.0008612261,-0.014137626,0.9818499,-0.008337911,-0.0018417716,-0.005353123,-0.01697393,0.00075329,-0.0015347146,0.0059219855,0.003981104,0.0078074303,-0.0043914774,-0.0034824973,-0.0029045409,0.009575188,-0.004695164,-0.0039578676,0.72581756,-0.00587071,0.0043929955,0.007841766,-0.0022630747,-0.0027883165,0.009586811,-0.0021652784,-0.00576702,0.00088575046,0.9982203,0.008427831,0
0.69522065,-0.006618314,-0.004820476,-0.0019278629,-0.00035115145,0.0043066163,-0.011287123,0.007291134,-0.008717094,-0.0080710035,-0.0017058421,0.00035609351,-0.004053234,-0.0011257376,-0.004175415,0.0008260403,0.62820363,0.004688862,-0.009164706,-0.015802972,-0.007621741,-0.0062673176,0.0018517524,-0.001700053,-0.004387602,0.0047477186,0.0048792395,-0.0018657171,0.0041412804,-0.009603641,-0.006039068,-0.0026626457,-0.0023549804,0.0020652078,0.004727482,0.9468866,-0.0021476932,-0.0014246181,-0.009254254,0.0048320284,-0.007851766,0.0018591771,0.0016986057,0.0125216115,-0.001605744,-0.005520761,0.9728036,-0.009680903,-0.0033079688,-0.0069286954,-0.0076447744,0.0032228585,0.0011021446,0.004140165,0.0025444916,0.0075345845,0.0012937514,-0.0056650955,-0.0012262082,0.01197049,-0.005377263,-9.755418e-05,0.7114653,-0.0063974774,0.0043034144,0.0065395883,0.0009778179,-0.0050369864,0.008359851,0.0018889494,-0.0042860378,-0.0014934641,0.99790895,0.00905365,0
0.74532557,-0.0064711096,-0.0034327568,-0.0029476779,-0.00144121,0.0033287108,-0.005575883,0.0075743385,-0.0008893907,-0.009927578,0.0011462709,-0.005081821,-0.0017272851,-0.0051070377,-0.0030884389,-0.001066504,0.05737254,0.0035974463,-0.0018289983,-0.004308477,-0.0011560544,-0.0007594274,-0.0024015354,0.0044620684,-0.0017192848,0.005844971,-0.0004461849,0.0030518088,0.0041390792,-0.004544651,0.0016104812,-0.00012642145,0.0006568935,0.002503361,0.0024458347,0.08919432,-0.0032591615,-0.004352588,-0.008803593,0.0045354906,-0.007893018,0.000878352,-0.009056813,0.005913413,0.0009333831,-0.006875634,0.98713744,-0.009766342,-0.00018513994,-0.0059348084,-0.0030013435,-0.0006778231,4.805508e-06,0.0028826161,-0.00033687754,0.0065942686,0.00048653875,-0.0039679483,0.0022570463,0.005832806,-0.0055299737,-4.4981018e-05,0.752193,-0.00037774816,0.00062547904,0.007374353,0.0028383294,-0.0023326455,0.0009893933,0.0040623005,-0.0046202405,-0.0024995843,0.9995714,0.0077549545,0
0.8236493,-0.0043290015,-0.0035360465,-0.004322272,-0.0014235657,0.002081778,-0.0056152157,0.0065606646,0.00059089623,-0.009356279,0.001913894,-0.0033732844,-0.0023545602,-0.005192782,-0.0042803413,-0.0017666663,0.010577203,0.004444018,-0.0015136916,-0.0041451715,-0.0014142394,-0.0012002953,-0.0037725857,0.0029801368,-0.002297802,0.006724324,-0.0008617961,0.0035553945,0.0037034005,-0.004068472,0.0026087128,0.00104261,-0.00025967695,0.0029315003,0.0012740996,0.016920596,-0.0019941833,-0.005811302,-0.008210893,0.003281565,-0.007441694,0.0009244841,-0.010031239,0.005237998,0.0008314252,0.009094179,0.95718205,-0.0059289783,-0.0009346453,-0.0060540177,-0.001735881,-0.00024333782,-0.00077588647,0.0037645001,-0.0013058702,0.0054348498,0.00065971166,-0.004404458,0.0022156592,0.010007635,-0.0042399243,0.00014094636,0.73559296,-0.0017211065,0.0013051173,0.0062367674,0.0034714863,-0.0039626053,0.0011486029,0.0038365684,-0.0056034788,-0.0016518906,0.98327184,0.0073862374,0
0.7879168,-0.0037260763,-0.004374797,-0.0031804917,-0.0014290623,0.005564537,-0.0069211572,0.0061656022,-0.0051113833,-0.009249397,-0.0013382826,-0.0009705634,-0.00095274206,-0.0018993237,-0.00032046344,-0.0001247041,0.23567945,0.0028719162,-0.0041776486,-0.010916126,-0.0024711657,-0.005672857,0.00085163675,0.0040341797,-0.003019968,0.003516633,0.0003307598,0.0002484708,0.0021997732,-0.0039960463,-0.0032292195,-0.0019213147,-0.0010768631,-7.19931e-05,0.0030421894,0.35065645,0.0009931987,-0.0039225295,-0.010336744,0.006381969,-0.0079391245,0.0008246952,-0.002387057,0.006156682,-0.0011894316,-0.012555122,1.0084945,-0.007815566,-0.0001632066,-0.0043285917,-0.0049429312,0.0021370128,0.00057483814,0.003032654,0.0008692839,0.008159932,-0.0021467032,-0.005535924,-0.00029230304,0.0018676296,-0.004286727,-0.00015323795,0.7433202,-0.0031229444,0.0014092899,0.0068307593,0.00013768394,-0.0031059626,0.0017803917,0.0012198705,-0.0040257587,-0.0030632971,1.0103016,0.006527896,0
0.6299329,-0.0075096097,-0.005066524,-0.0037204763,-0.0028138675,0.00264485,-0.004736477,0.008711684,0.00063858554,-0.010152029,0.0025924323,-0.0064387308,-0.0011108811,-0.0061898185,-0.003382171,-0.0009151795,-0.005963522,0.0043240474,3.226474e-05,-0.0036928272,-0.00010691397,0.00041382166,-0.0038525062,0.003499133,-0.0022455268,0.005650874,8.631335e-05,0.0049033,0.0065667294,-0.0053502447,0.003559948,-0.0009347256,0.001654367,0.0036429628,0.002723244,-0.0023884769,-0.00557499,-0.004980617,-0.008682863,0.0030161713,-0.0073910058,0.00064907223,-0.010491355,0.0060292897,0.0019167021,-0.0038135648,0.9719714,-0.009471543,0.00019160798,-0.008532498,-0.00407682,-0.0016892087,-0.00041684438,0.0037096257,-0.00038104644,0.006716886,0.0017898902,-0.0040347865,0.00255376,0.005865641,-0.004236581,-0.00033351965,0.7606489,0.00061199255,0.00064383587,0.0069528115,0.0012503276,-0.00015604962,0.0012236536,0.00507476,-0.0028958544,-0.0032716093,0.99171746,0.008303335,0
0.75596094,-0.0081283115,-0.004483175,-0.00097249076,-2.248818e-05,0.0040692724,-0.01098592,0.007922348,-0.007892335,-0.0095234215,-0.0025525074,-9.166077e-05,-0.0040193386,-0.0016575146,-0.004303325,0.0012541837,0.6575994,0.0051404242,-0.009051245,-0.015367105,-0.006772886,-0.0044124993,0.002064811,-0.0009781602,-0.004368296,0.0045485497,0.004265312,-0.0021494082,0.0046338895,-0.009764822,-0.0054152943,-0.0042073894,-0.0026322873,0.0029965956,0.0049777096,0.9900592,-0.0024836194,-1.1280179e-05,-0.008985581,0.0038984562,-0.008645922,0.0015513736,-0.0013499362,0.01279041,-0.0006406461,-0.016352177,0.99429166,-0.009577382,-0.0043247566,-0.0075203637,-0.01040647,0.003002041,0.00076199754,0.00422121,0.0028839428,0.007868465,0.00092940964,-0.004784664,-0.0024087662,0.0093612,-0.005245166,-0.00053703226,0.723904,-0.005654809,0.0040420014,0.0060231183,0.00021330826,-0.005234641,0.007266605,0.0014640987,-0.0022718608,-0.0012399463,1.005072,0.008906666,0
0.5269926,-0.0075918655,-0.005764398,-0.004492183,-0.0027255097,0.002823403,-0.004365119,0.00939301,-0.00028694235,-0.010240875,0.0020095715,-0.008415978,-0.0013888141,-0.0063674357,-0.002265631,-0.002106174,-0.01649598,0.003670861,-0.0026235506,-0.0069872094,-0.0008758828,-0.00022907765,-0.002870665,0.003685677,-0.004714215,0.005253356,0.00095208816,0.0033148453,0.007835147,-0.0055504204,0.0032268744,-0.0002880264,0.0025704997,0.0034325398,0.0036223838,-0.017743126,-0.0058465805,-0.005289953,-0.009865312,0.0030522468,-0.007886432,0.001287661,-0.008450572,0.0061688395,0.0018090704,-0.014901668,0.9903103,-0.011335487,4.9973372e-05,-0.008637008,-0.0072078835,-0.0037586289,-0.00033945148,0.002288996,0.00047118356,0.0079227295,0.0031069322,-0.00372307,0.0036256607,0.00038328022,-0.0027017556,-0.000717029,0.7593101,0.0025669578,0.00063443184,0.008236368,0.002131734,-6.271433e-05,0.0012997836,0.004326662,-0.0031014467,-0.0038013496,0.99859816,0.008955853,0
0.810227,-0.0033035642,-0.0044450206,-0.0036747726,-0.001851544,0.005243974,-0.006856746,0.006107224,-0.004593918,-0.009124728,-0.000986347,-0.00025697146,-0.00053745066,-0.001837238,-0.00064049195,0.00016909419,0.2354612,0.0029462185,-0.004052855,-0.010766511,-0.0026320508,-0.005937488,0.000109277666,0.0031207004,-0.0029598437,0.0042220335,-3.3862889e-06,0.0007324652,0.0025556441,-0.0041117757,-0.002851326,-0.0013122894,-0.00055171363,0.00032140315,0.002803401,0.3512686,0.0016991943,-0.0044381805,-0.010362694,0.0063273218,-0.00694721,0.00066397176,-0.0020614592,0.0065079927,-0.0012185965,-0.005153537,0.9910593,-0.0072119427,-0.00015255157,-0.004609988,-0.004256217,0.0022733007,0.0002846677,0.0031618886,0.00045455853,0.007504735,-0.0021290816,-0.0057714125,0.0001566261,0.004438974,-0.0036274437,-2.98433e-05,0.73463094,-0.0034453627,0.0015953253,0.0063520325,0.00031624734,-0.003682998,0.002207797,0.0020901486,-0.004413181,-0.0028549114,0.9994954,0.006838524,0
0.5705243,-0.006211023,-0.0068324017,-0.004644016,-0.002877706,0.0029084273,-0.005388446,0.007886706,-0.0020034704,-0.008214774,0.00028064195,-0.005009268,-0.0014227179,-0.0047582453,0.00028365524,-0.002539501,-0.015456161,0.0033142976,-0.005135935,-0.011804338,-0.0015438087,-0.0041880403,-0.0008275667,0.0028740033,-0.0065151285,0.0055406466,0.0014695775,0.0007729237,0.005181187,-0.0042359717,0.00077732746,0.0015316978,0.0015539154,0.0022318698,0.003548719,-0.025593933,-0.0016268101,-0.0057719685,-0.008443216,0.0040325928,-0.0072228555,0.0023779622,-0.0044330405,0.007002216,0.00040132133,-0.01217252,0.99397576,-0.007866101,0.0001019279,-0.0066607306,-0.008514455,-0.002519885,-0.00069714896,0.0034667326,0.0016270485,0.00906887,0.0028380575,-0.0039759455,0.0028302283,0.0007022545,3.7252903e-08,-0.00031732768,0.72886294,0.000939019,0.0009958083,0.0075232103,0.0025768755,-0.0008277232,0.0010774182,-0.00012530014,-0.00575554,-0.0032600195,1.0046488,0.008624186,0
0.5119573,-0.006869201,-0.0074243336,-0.004317005,-0.0030277236,0.0024263933,-0.0054322425,0.0074133947,-0.0035304483,-0.00802031,-0.00050530396,-0.0042443234,-0.00083719287,-0.0031815607,0.0029264526,-0.0031872697,-0.022875607,0.0025054421,-0.0068329778,-0.012280752,-0.002277268,-0.0074157594,0.0026233103,0.003167164,-0.007451996,0.0051502045,0.0028029429,-0.0021652314,0.0042345864,-0.0039011196,-0.0002384996,0.0040709693,0.00130085,0.0012463904,0.0043983078,-0.04343357,-0.0020013396,-0.0054440927,-0.0066672247,0.0050312188,-0.0060679615,0.00433922,-0.0017338134,0.007977272,0.00034909416,-0.019655019,1.0165806,-0.0062877196,-0.00013241265,-0.004582301,-0.0118472595,-0.0024456568,-0.0011553478,0.0035159804,0.003283646,0.0103752725,0.003719245,-0.0036357762,0.0033842982,-0.004428558,0.003084558,0.00013108552,0.6996554,0.001443034,0.0017599068,0.007230534,0.0035227626,-0.00042663328,0.0017430978,-0.0020551924,-0.0075691612,-0.0033364005,1.01698,0.009185872,0
0.7926221,-0.0037198258,-0.0046081804,-0.0034360625,-0.0016147639,0.0053394884,-0.006992439,0.006142999,-0.0048330408,-0.009140035,-0.0012532659,-0.0006628819,-0.001002162,-0.0018749607,-0.0002772836,-0.000102239195,0.237216,0.0030268943,-0.0041401517,-0.010862517,-0.0025091814,-0.0056753475,0.00067039765,0.003768207,-0.0028494578,0.0039840788,0.00036521687,0.00036148727,0.0023181178,-0.0040106047,-0.0032144226,-0.001929393,-0.001047207,-5.603209e-05,0.002768848,0.35264316,0.0009911777,-0.003994489,-0.010330336,0.006462708,-0.0076939184,0.00091900467,-0.001970658,0.00605873,-0.0010731239,-0.009269118,1.000669,-0.007494774,-0.0003335392,-0.0045432737,-0.0047708284,0.002178683,0.00029320305,0.003194536,0.000723714,0.008008927,-0.0021425663,-0.005679736,-0.00028058607,0.0027260035,-0.0039908458,-6.4386055e-05,0.7394572,-0.003400676,0.0014680801,0.0065043624,0.00011715945,-0.0033196816,0.0019006291,0.0011727512,-0.004095059,-0.0030607437,1.0060902,0.006609247,0
